,age,content_count,cover_photo,days_won,followers,ideology,user_index,joined,last_visit,location,name,profile_photo,rank,religion,rep
845,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Totalitarianism,908,2019-06-29T08:19:10Z,2019-06-29T08:23:04Z,,EldarOracle,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Nihilism,0
846,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,,909,2019-06-29T14:43:52Z,2019-07-16T09:18:21Z,,BarryRex,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,,0
847,,0,https://fascistforge.com/uploads/monthly_2019_07/image0_-_2019-05-02T195753_575.jpg.fc7166fb6cfd0be3eb76b490c3fd5393.jpg,0,0,National Socialist,910,2019-06-29T19:53:36Z,2019-08-17T22:41:08Z,,Bauruk,https://fascistforge.com/uploads/monthly_2019_07/pfp_dirlegwanger.jpg.acc5a5c073edc86fab1a135caec5d9a9.jpg,Newcomer,Paganism,0
848,24,4,https://fascistforge.com/uploads/monthly_2019_06/1926140132_FashRoad.jpg.a0d14c40774c758ad9d1fa111bdd5942.jpg,0,0,American Fascism,911,2019-06-30T11:23:30Z,2019-09-06T01:33:18Z,California,Joshua Frejatru,https://fascistforge.com/uploads/monthly_2019_06/Avatar1.jpg.9143e91b9d04749429b6012d89747be1.jpg,Newcomer,Germanic Paganism,0
849,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Racial nationalist,912,2019-06-30T23:00:09Z,2019-07-01T18:22:02Z,,änterēo,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Protestant,0
850,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Research,913,2019-07-01T00:37:00Z,2019-07-01T13:29:05Z,,Vermillion,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Mildly Christian,-1
851,18,4,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,914,2019-07-01T03:43:12Z,2019-08-31T04:32:27Z,America,Imperator,https://fascistforge.com/uploads/monthly_2019_07/profile2.jpg.a90c54ba7bf44d196af1a6c31fea7452.jpg,Member,Traditionalism,0
852,88,6,https://fascistforge.com/uploads/monthly_2019_07/IMG_20190705_130420_518.jpg.ca6c0775f48ba45888064d278e580d25.jpg,0,0,Fuck those niggers.,915,2019-07-01T05:29:10Z,2019-07-30T04:25:29Z,Future Confederacy,GTK88,https://fascistforge.com/uploads/monthly_2019_07/images.png.11e3834eddfeed4aef6fc4a69db97600.png,Newcomer,Aliens with magick,1
853,,8,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,1,Not wanting to go extinct,916,2019-07-01T20:25:04Z,2019-07-11T23:26:39Z,,Wolkopf,https://fascistforge.com/uploads/monthly_2019_07/bombbomb.jpg.2475836cb1f90afa5f0a6dccc9454e30.jpg,Mengele Victim,Cosmotheist,-1
854,18,0,https://fascistforge.com/uploads/monthly_2019_07/image0.jpg.1d0c9b13b3dcbb3fe3bb1d8b6390d07a.jpg,0,0,Eco Fascism,917,2019-07-02T00:06:00Z,2019-07-10T03:40:29Z,Wisconsin,The Imperial Cache,https://fascistforge.com/uploads/monthly_2019_07/image0.jpg.6426c34890a7655169d712a1c51ef3dd.jpg,Newcomer,Ecletic Paganism,0
855,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascist,918,2019-07-02T06:27:23Z,2019-07-02T06:30:28Z,,Watonos,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Agnostic / Esoteric heathenism,0
856,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascism,919,2019-07-02T07:02:51Z,2019-08-14T20:20:52Z,,Black Flag,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Not Going to Disclose,0
857,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,a,920,2019-07-02T20:10:49Z,2019-07-02T20:14:14Z,,htgfhfghfgh,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,a,0
858,Bronze,7,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,1,Fascist,921,2019-07-02T20:26:09Z,2019-07-20T17:00:25Z,Space,Inoda,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christianity,-1
859,18,2,https://fascistforge.com/uploads/monthly_2019_07/images.png.ffaa4310b64d3f21d25d17fae018cfdd.png,0,0,National Socialism,922,2019-07-02T23:08:44Z,2019-09-01T23:00:19Z,BR,BlackSun_666,https://fascistforge.com/uploads/monthly_2019_07/1742768771_images(5).jpeg.9d5bae49156ebbd9b5636db48e3090e9.jpeg,Newcomer,Esoteric Hitlerism,1
860,17,0,https://fascistforge.com/uploads/monthly_2019_07/new.jpg.4f43ca729ad8869702173613cc28fe8e.jpg,0,1,National Socialism,923,2019-07-03T01:03:12Z,2019-08-10T21:35:33Z,Sweden,Tptr333,https://fascistforge.com/uploads/monthly_2019_07/220px-3rd_SS_Division_Logo_svg.png.338223b0cf376fc3da1c60feb5a2473f.png,Newcomer,Odinism,0
861,16,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Homo-Fascism/Zen-Fascism,924,2019-07-03T01:17:41Z,2019-08-23T14:35:11Z,Sweden,Zen-Baphomet,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Zen-Paganism,0
862,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascism,925,2019-07-03T04:10:29Z,2019-07-03T04:29:10Z,,CaptainFascist,https://fascistforge.com/uploads/monthly_2019_07/ss-bolts-1.jpg.8b60a01a9672d4ec6de09b51c11fbd50.jpg,Newcomer,Christianity,-2
863,18,1,https://fascistforge.com/uploads/monthly_2019_08/JinRoh.jpg.99a90c1edcf79b1a62efcb946822ee99.jpg,0,0,Evolist,926,2019-07-04T00:25:27Z,2019-09-06T08:40:32Z,Australia,whiteout88,https://fascistforge.com/uploads/monthly_2019_08/6oRHGXJ85fclfXJveiQYRA_r.jpg.89110944451190180506b333b6adfce6.jpg,Member,Odinist,0
864,24,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,927,2019-07-04T08:34:25Z,2019-07-23T18:23:15Z,Denmark,ThulensOrd,https://fascistforge.com/uploads/monthly_2019_07/thule-society.png.7531d46709dfeb8c5fa37bbff5a41356.png,Newcomer,Esoteric Nazism,0
865,No no no,1,https://fascistforge.com/uploads/monthly_2019_07/DzfY5AkXQAAlji9.jpg.3461aa48bc5985a20892f398d1f71012.jpg,0,0,Pseudo-Sorelianism,928,2019-07-04T10:27:53Z,2019-09-02T09:58:33Z,Australia,Crabelli Bushta-Bullion,https://fascistforge.com/uploads/monthly_2019_07/Dv_hSgmUwAYu1fc.jpg.df728a7e25730f8ddc81372e8acc63ed.jpg,Newcomer,Non-Sectarian Christian,0
866,No Age,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascism,929,2019-07-04T15:10:09Z,2019-07-11T18:00:28Z,USA,AryanWolf,https://fascistforge.com/uploads/monthly_2019_07/119px-SS-symbol2.png.bb787862765454c0021cf289d7b18d70.png,Newcomer,None,0
867,84,1,https://fascistforge.com/uploads/monthly_2019_07/1909865221_Allgemeine-SSCeremonialGuard.jpg.3230ec931525f92b014c4fb4877afb99.jpg,0,0,National Socialism,930,2019-07-04T18:29:05Z,2019-07-18T21:53:54Z,Occupied Territory,Ahnenerbe,https://fascistforge.com/uploads/monthly_2019_07/wewelsburg-ansicht-Kopie.jpg.2e0899cfc33fbef2e17572773273ee3f.jpg,Member,Esoteric Hitlerism,0
868,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,931,2019-07-05T19:50:36Z,2019-07-06T16:45:18Z,,peiper,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Atheism,0
869,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,,932,2019-07-06T05:48:21Z,2019-07-06T05:48:23Z,,abbakdwers,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,,0
870,,0,https://fascistforge.com/uploads/monthly_2019_07/236436409_download(1).jpg.b7cda766a0af00457f21088d87dd26e9.jpg,0,0,"National Socialist, Völkisch",933,2019-07-07T08:36:11Z,2019-07-07T15:23:45Z,,Rosenberg,https://fascistforge.com/uploads/monthly_2019_07/1462136005_download(1).jpg.d72fc356c090543c8fbfbb861f8f1f6f.jpg,Newcomer,"Pagan, Esoteric Hitlerist",0
871,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,934,2019-07-07T18:37:43Z,2019-09-06T21:39:19Z,,Lukov1887,https://fascistforge.com/uploads/monthly_2019_07/Lukov.jpg.148c128ab567f50d284ac4349b554aea.jpg,Member,Esoteric Hitlerism,1
872,,2,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,1,0,Reactionary,935,2019-07-07T22:16:38Z,2019-07-09T20:23:16Z,,Piorun,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Naturalist,1
873,18,6,https://fascistforge.com/uploads/monthly_2019_07/Capture.JPG.7fe0332dfcff1ddadbc395a8d415c15c.JPG,1,0,Falangist,936,2019-07-08T05:34:20Z,2019-07-28T16:39:48Z,Jew York,Earl_Turner,https://fascistforge.com/uploads/monthly_2019_07/pfp.JPG.ac2402ce26b904ef8ce4f88e9115ba6a.JPG,Member,non practicing,6
874,20,2,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,1,0,National Socialism,937,2019-07-08T11:32:08Z,2019-09-07T07:06:27Z,"Melbourne, Australia",Australian Klansman,https://fascistforge.com/uploads/monthly_2019_07/lSu0y2nhLqI.jpg.c947dfed97f5ff25e251c35874287f17.jpg,Member,Pagan,4
875,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,separatist,938,2019-07-08T13:00:21Z,2019-07-08T13:04:38Z,,rowena,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,nil,0
876,88,0,https://fascistforge.com/uploads/monthly_2019_07/153149bcb15beba9ab4b284f1682bd79_compress49.jpg.450b36fc40b4a1a7414b88a70c78d672.jpg,0,0,14/88 NATSOC,939,2019-07-09T13:43:02Z,2019-08-31T07:33:03Z,uk,yanisson,https://fascistforge.com/uploads/monthly_2019_07/333875_chernoe-solnce_ogon_tekstura_znak_www.Gde-Fon.com_compress29.jpg.f7e1e3a28d420be52240ba0f57bfffef.jpg,Newcomer,14/88,0
877,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socilaist,940,2019-07-09T20:50:42Z,2019-07-09T21:31:38Z,,OberTheSober,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christian,0
878,25,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,white nationalism,941,2019-07-09T21:51:16Z,2019-07-09T22:33:11Z,california,gtkwulf,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,pagan,0
879,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,942,2019-07-10T02:00:44Z,2019-07-10T02:00:46Z,,IFuckinglovejews!!!,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,---,0
880,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National socialist,943,2019-07-10T08:35:28Z,2019-07-16T13:40:39Z,,Gods Will Fall,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Atheist,-2
881,47,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National socialist,944,2019-07-10T08:37:25Z,2019-07-10T14:08:27Z,ENGLAND,Karl Wolff,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Atheist,-3
882,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,945,2019-07-10T12:45:25Z,2019-09-04T12:32:21Z,,Ash88,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Estoric Hitlerism,0
883,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,946,2019-07-10T19:33:43Z,2019-08-04T15:41:20Z,,rollingrough81,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Esoteric Hitlerism,0
884,,0,https://fascistforge.com/uploads/monthly_2019_07/siegeculture_business_card_by_thedarkforeigner_dc04h91-250t.jpg.b5b39a10817b84d5c6d708cc84269818.jpg,0,0,National Socalism,947,2019-07-11T01:10:50Z,2019-08-04T22:43:48Z,,Wolfskampf,https://fascistforge.com/uploads/monthly_2019_07/b85e0756515f693c568f2611f6026b47be518b8b7691c1c404aae5dd5f474f80.png.fa18cfc517767cf5c14b26a71f8e2940.png,Newcomer,sorry i dont have a sky daddy,0
885,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Nationalistic Populist,948,2019-07-11T20:20:56Z,2019-07-11T20:20:58Z,,GermanImmigrant,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Holy Roman Catholic,0
886,19,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,fascism,949,2019-07-12T06:17:13Z,2019-07-12T06:25:10Z,South-Africa,Bomba,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Atheist,0
887,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascist,950,2019-07-12T06:20:43Z,2019-07-13T06:24:18Z,,Isak,https://fascistforge.com/uploads/monthly_2019_07/123.jpg.08fc6d93c0fe72e6d59f426cc8eab110.jpg,Member,Indo-European Pagan,0
888,16,4,https://fascistforge.com/uploads/monthly_2019_07/wrywjpghzgi11.png.f3b3cd0aca4c0c059b48a814632740a4.png,0,0,National Socialist,951,2019-07-12T22:58:09Z,2019-07-18T20:50:53Z,California,Foggman,https://fascistforge.com/uploads/monthly_2019_07/ea080f5178a8474cee5780b28b0cc194--ren-character-design.jpg.1bc7b8013de7b582e24b92493fdec790.jpg,Newcomer,Trying To Convert From Atheism,0
889,,2,https://fascistforge.com/uploads/monthly_2019_07/1931160807_polandgirl.JPG.5f6043b4ffc67c03f3a54f5be40b99b9.JPG,0,0,NS,952,2019-07-13T16:02:10Z,2019-07-14T14:47:32Z,,BASEDEVON,https://fascistforge.com/uploads/monthly_2019_07/pictures-gorgeous-hair.jpg.b32c8598f49ed4afdea6070f83e5801d.jpg,Newcomer,Pagan,-3
890,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,953,2019-07-14T04:19:55Z,2019-07-14T05:04:15Z,,MisterKiip,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Agnostic,0
891,,1,https://fascistforge.com/uploads/monthly_2019_07/IMG_20190709_151306_326.jpg.e1b6e5a3ee5e1c806dac137fac382702.jpg,0,1,"National Socialism, Fascism",954,2019-07-14T13:33:11Z,2019-08-13T19:41:13Z,,Bulgarian Revival,https://fascistforge.com/uploads/monthly_2019_07/IMG_20190525_165414_732.jpg.b78099aea75ef748579cd0626588e085.jpg,Newcomer,Orthodox Christianity,0
892,30s,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,White Nationalism,955,2019-07-14T23:58:37Z,2019-08-05T22:49:12Z,East Coast US,Roger D,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Hitlerism,0
893,26,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Nationalist,956,2019-07-15T02:24:58Z,2019-07-16T05:01:57Z,NZ,Bloomfield,https://fascistforge.com/uploads/monthly_2019_07/44033747_706820483025710_4267171178193354752_n.jpg.2bf86780ad21ea0a94907ed9308ce48c.jpg,Newcomer,Theism,0
894,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,ns,957,2019-07-15T05:55:31Z,2019-07-15T05:55:33Z,,TorZurWelt,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,agnostic,0
895,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,,958,2019-07-15T08:37:34Z,2019-07-15T08:37:36Z,,Glennamamb,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,,0
896,,1,https://fascistforge.com/uploads/monthly_2019_07/original_14-1.jpg.256866650ae1897a9e575462565920c9.jpg,0,0,Fascist,959,2019-07-15T15:33:53Z,2019-07-29T11:39:55Z,,British.Sun,https://fascistforge.com/uploads/monthly_2019_07/1872092629_Adobe_20190719_115151_polarr(2).jpg.a81f2111ffc12e404ee7bca685d57494.jpg,Newcomer,None,1
897,88,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,960,2019-07-15T20:25:26Z,2019-07-16T02:10:21Z,Midgard,Klaus,https://fascistforge.com/uploads/monthly_2019_07/miembros-de-la-guerrilla-werwolf.jpg.3e90c8c7f669e4400306bc625660469f.jpg,Newcomer,Wotanism,0
898,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,,961,2019-07-16T02:25:49Z,2019-07-16T02:25:51Z,,HaroldNiz,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,,0
899,Maybe Later,2,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,962,2019-07-16T06:37:47Z,2019-09-04T07:53:03Z,Missouri,Acrea,https://fascistforge.com/uploads/monthly_2019_07/www.libertarianinstitute.org8330800-3x2-940x627-696x4-569581990cd41d826a0818244793efe0846847ae.jpg.f06fd6b0df56e42160c0fd9a91fb18ab.jpg,Member,Not Concerned,0
900,40's,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,963,2019-07-17T00:06:33Z,2019-07-17T14:52:26Z,The OC,Fafner,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,What?,0
901,,3,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Blacks are great so are jews,964,2019-07-17T02:43:27Z,2019-07-17T11:04:44Z,,Martin Luther king jr,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Mengele Victim,Muslim/jewish,0
902,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,NS,965,2019-07-17T08:36:36Z,2019-07-17T08:36:38Z,,Tiwaz,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Asatru,0
903,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,U/Accelerationism / NRx,966,2019-07-17T18:24:11Z,2019-07-17T18:44:51Z,,xenobear,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,O9A,0
904,,0,https://fascistforge.com/uploads/monthly_2019_07/_104476589_mediaitem104476585.jpg.59b7894c3bb4b0c35a3c821fc49aff49.jpg,0,0,National Socialist,967,2019-07-17T21:09:39Z,2019-07-17T21:16:38Z,,Ralph,https://fascistforge.com/uploads/monthly_2019_07/1710405848_download(2).jpg.80c2e80d6a41da08600e9370f755779b.jpg,Newcomer,Esoteric Hitlerism,0
905,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,,968,2019-07-18T04:26:57Z,2019-07-18T04:26:58Z,,Williamcauby,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,,0
906,16,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,969,2019-07-18T09:38:31Z,2019-07-27T19:40:54Z,Australia/Albania,Kastri,https://fascistforge.com/uploads/monthly_2019_07/A8DD15F0-E473-461D-BC19-C58EBFDA0CFB.jpeg.4347d081afb3aa43f7c3ebdb3ae4f13e.jpeg,Newcomer,Catholic,0
907,17,14,https://fascistforge.com/uploads/monthly_2019_07/CC496DE4-A130-449E-A255-408FF5A4C15B.jpeg.8093fb30ab4cc7ecfa032c6c5c7e65e2.jpeg,0,0,NS,971,2019-07-19T15:35:24Z,2019-09-07T14:09:24Z,New York,SKRAAL,https://fascistforge.com/uploads/monthly_2019_07/0016519250_23.jpg.130b13589b4b3e93434ed7892132e644.jpg,Newcomer,None,0
908,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,973,2019-07-19T22:44:27Z,2019-07-19T23:04:58Z,,LDavison1923,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,N/A,0
909,16,0,https://fascistforge.com/uploads/monthly_2019_07/1584324748_XXAtomwaffen1824.jpg.b9ed07329ed15813381d7fbda9f2404c.jpg,0,0,National Socialism,974,2019-07-19T23:16:10Z,2019-07-28T23:36:56Z,England,Kebab Entfernen,https://fascistforge.com/uploads/monthly_2019_07/kissclipart-black-sun-portable-network-graphics-clip-art-comin-43036fee72b5f231.png.771a18e5530e847cef52ed926f5a33b5.png,Newcomer,Christian,0
910,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,975,2019-07-19T23:22:01Z,2019-07-19T23:54:21Z,,𝖂𝖊𝖗𝖜𝖔𝖑𝖋,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Esoteric Hitlerism,0
911,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,,976,2019-07-20T06:43:25Z,2019-07-20T06:43:26Z,,EdwardTal,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,,0
912,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Nationalist,977,2019-07-20T08:42:29Z,2019-07-20T08:42:30Z,,Celt,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,N/A,0
913,1488,0,https://fascistforge.com/uploads/monthly_2019_07/IMG_20190720_112353_220.jpg.3582d2a7563fdfe14228b06bd29c62b1.jpg,0,0,national socialist / fascist,978,2019-07-20T11:05:13Z,2019-07-20T14:35:00Z,France,ᛉ Europa ᛣ,https://fascistforge.com/uploads/monthly_2019_07/unknown.pngffffffffff.png.0be2ab1ac2bfd4dd51cf753756a26839.png,Newcomer,Pagan,0
914,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,979,2019-07-20T13:46:11Z,2019-07-24T20:34:57Z,,Subterranean,https://fascistforge.com/uploads/monthly_2019_07/baghdad_burning.jpg.647322178254a9d8543cc46b828e4b9f.jpg,Member,EH,0
915,32,2,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Conservatism,981,2019-07-21T06:36:04Z,2019-07-26T02:54:24Z,Midwest,Mr.White,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,None,-3
916,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Racist,982,2019-07-22T00:39:22Z,2019-07-22T00:42:24Z,,Suzerainty,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Deist,0
917,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascism,983,2019-07-22T05:50:00Z,2019-07-22T06:07:03Z,,WhiteWash,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Esoteric Hitlerism,0
918,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,984,2019-07-22T11:00:25Z,2019-08-07T22:45:14Z,,FrauleinDresden,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Paganism,0
